duration,num_voted_users,num_critic_for_reviews,num_user_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,imdb_score,gross,facenumber_in_poster,budget,title_year
88,3875,43,75,91,3000,968,939,8189,422,0.4,16988996,1,35000000,2002
115,84357,169,252,56,20000,19000,19000,77823,7000,0.67,26814957,3,35000000,2008
121,98348,62,131,272,49000,263,227,50141,7000,0.73,123922370,1,13000000,1987
97,27130,141,126,6,22000,1000,415,24350,14000,0.63,107225164,0,73000000,2016
99,29058,136,238,23,1000,710,471,2478,838,0.7,4681503,1,9000000,2002
91,17829,100,99,67,2000,641,597,4729,7000,0.37,94497271,1,20000000,2008
98,12675,39,158,13,3000,971,600,5185,7000,0.63,296665,1,5000000,2003
110,5176,15,30,278,3000,359,179,3864,350,0.53,4357000,3,30000000,1996
88,31191,124,120,12,49000,1000,931,53370,7000,0.54,49474048,2,35000000,2009
106,268154,451,341,188,10000,816,718,12572,40000,0.6799999999999999,179020854,1,225000000,2012
108,168717,245,178,425,20000,962,766,22739,24000,0.62,70625986,1,25000000,2011
140,57661,175,455,378,12000,947,599,13808,7000,0.73,120147445,0,87000000,2003
104,2801,16,28,28,962,826,582,3871,1000,0.74,12514138,0,10000000,1997
101,30339,135,268,96,12000,495,442,13811,7000,0.6900000000000001,24185781,1,31000000,2001
91,29147,138,115,26,3000,1000,638,5349,7000,0.48,37300107,1,16000000,2011
118,283480,111,263,91,1000,869,690,3986,7000,0.74,87666629,0,40000000,1990
96,7098,52,41,68,3000,1000,1000,8097,7000,0.5,21564616,9,8500000,2013
94,15665,88,35,42,975,569,517,3153,7000,0.64,49002815,2,22000000,2012
99,20219,67,100,32,773,664,521,2916,7000,0.51,81150692,1,35000000,2002
114,10410,10,71,503,2000,864,697,4334,892,0.6900000000000001,4651977,3,35000000,1992
216,314033,233,1166,17000,29000,14000,1000,47657,7000,0.75,77679638,3,100000000,2002
90,132415,143,288,10,22000,17000,11000,63165,7000,0.6,160762022,0,75000000,2004
116,402645,186,845,91,11000,1000,471,13028,7000,0.78,183405771,4,85000000,2001
104,82731,151,255,532,12000,3000,557,16930,7000,0.67,47592825,1,85000000,2003
139,18646,140,81,3000,3000,769,236,4211,1000,0.74,74205,1,14200000,2005
113,11158,163,73,13,5000,629,594,7692,7000,0.72,1094798,6,7200000,2010
95,23671,58,247,548,389,363,360,1792,7000,0.35,40066497,0,8000000,2004
123,312629,393,475,2000,26000,10000,471,37206,83000,0.8099999999999999,26903709,0,38000000,2013
293,168203,96,426,249,362,21,18,469,11000,0.8400000000000001,11433134,0,14000000,1981
129,26310,79,154,91,844,617,359,2330,7000,0.78,54000000,0,16000000,1982
102,85833,203,113,77,14000,151,120,14552,17000,0.67,107515297,2,100000000,2013
103,118951,280,1382,91,1000,756,346,2857,18000,0.42,131564731,0,150000000,2010
128,91092,145,402,278,18000,4000,343,22679,7000,0.67,124590960,1,80000000,2003
113,114070,147,500,91,13000,1000,781,15765,7000,0.73,12006514,5,250000,1997
99,66941,100,148,67,826,436,330,1790,1000,0.51,117559438,1,30000000,2000
94,31169,128,192,11000,11000,11000,975,23283,812,0.67,17071230,0,18000000,2000
108,129719,265,855,192,1000,1000,580,4500,7000,0.64,41777564,0,15000000,2006
115,205284,549,439,729,8000,727,552,9578,22000,0.73,82624961,0,20000000,2011
106,102125,341,324,1000,816,105,98,1120,10000,0.7,9190525,1,7000000,2009
97,114797,174,472,91,1000,898,657,2990,7000,0.74,24138847,3,5000000,2006
99,16194,32,79,5,1000,691,535,2960,319,0.43,13829734,0,26000000,1994
93,1220,43,11,91,20,8,429,28,7000,0.6799999999999999,100240,0,1000000,2014
124,256695,310,871,14000,22000,10000,979,34817,7000,0.6900000000000001,133382309,0,150000000,2006
109,5971,37,60,44,1000,886,458,3199,7000,0.65,27362712,1,8000000,2002
85,3662,46,79,49,719,405,401,2446,7000,0.41,4356743,2,16000000,2001
194,217373,239,942,91,14000,5000,195,19600,7000,0.72,47396698,1,130000000,2005
85,12218,38,33,91,1000,535,503,2908,187,0.52,39880476,0,25000000,2002
99,266103,147,456,88,11000,427,328,12952,11000,0.6799999999999999,120776832,2,75000000,2004
90,8398,73,56,176,931,839,825,4431,498,0.51,16647384,1,26000000,2006
103,123940,145,337,11000,22000,979,636,24333,7000,0.67,106694016,2,30000000,1999
93,5695,73,23,4,875,412,394,2305,7000,0.64,100675,0,3000000,2010
150,128682,314,657,91,23000,893,748,26490,51000,0.61,65007045,0,140000000,2014
97,38298,117,147,420,4000,3000,455,9814,782,0.63,28328132,2,58000000,2004
128,71754,41,166,545,15000,923,251,16751,7000,0.72,107458785,3,40000000,1992
111,156929,222,624,295,3000,882,531,4696,14000,0.77,14337579,1,27000000,1998
98,126746,231,600,124,931,507,354,2287,7000,0.62,89706988,1,55000000,2005
103,4894,60,122,35,548,495,482,2389,298,0.64,1420578,0,1900000,2003
85,36144,98,91,91,11000,102,82,11301,880,0.67,26288320,0,60000000,2003
91,102933,80,230,21,2000,700,542,4842,7000,0.6900000000000001,100117603,0,100000000,1996
133,146708,437,362,91,13000,597,531,15106,70000,0.77,109712885,1,35000000,2015
95,82082,289,236,4,788,447,80,1414,10000,0.61,14291570,2,20000000,2012
123,52533,84,235,98,2000,826,579,3994,10000,0.75,36581633,1,21000000,2007
127,2581,72,29,65,788,423,345,2104,7000,0.73,14946229,1,25000000,2016
78,8146,41,49,91,971,844,786,4527,181,0.61,76501438,0,30000000,2000
120,208422,345,342,91,3000,169,160,3632,3000,0.7,75754670,0,85000000,2008
108,65628,158,262,50,14000,975,494,16722,7000,0.5900000000000001,16930884,1,30000000,2007
93,70336,663,269,188,2000,458,168,2658,31000,0.73,12784397,0,1800000,2012
97,18966,104,141,32,14000,1000,692,16502,7000,0.6900000000000001,8378141,5,15000000,2002
162,301279,377,589,21000,21000,15000,495,36928,12000,0.77,33048353,0,65000000,2007
114,18366,60,219,160,1000,367,271,1816,7000,0.6900000000000001,18252684,2,30000000,1998
97,74691,213,165,41,11000,673,619,12841,7000,0.64,23527955,1,25000000,2010
118,503631,479,636,91,14000,1000,520,15732,64000,0.8,138795342,0,15000000,2010
98,53126,116,254,20,5000,888,872,7945,7000,0.6599999999999999,36833473,1,25000000,2001
100,51996,111,302,9,599,380,363,2389,7000,0.7,15500000,0,16000000,1999
100,5475,107,44,90,168,142,65,408,7000,0.8099999999999999,1134049,0,2000000,2007
81,6965,29,69,25,931,744,654,3848,262,0.5700000000000001,6982680,0,10000000,2000
116,91414,148,359,120,12000,980,664,16539,7000,0.77,78900000,2,11000000,1982
124,46451,93,156,75,294,273,258,1289,7000,0.5900000000000001,41256277,2,50000000,1997
109,95362,405,270,91,140,63,48,328,62000,0.79,8114507,1,3000000,2013
106,2720,78,37,33,341,5,3,358,57,0.67,304124,0,1400000,2004
96,112516,150,223,83,26000,968,926,30541,7000,0.62,13630226,0,20000000,2009
116,275869,410,389,737,23000,238,141,23811,36000,0.79,93571803,2,25000000,2010
116,54657,118,222,453,24000,23000,2000,50313,7000,0.7,3335839,2,2000000,2005
107,46961,119,132,34,23000,4000,1000,31529,7000,0.62,57744720,5,20000000,2010
90,467113,212,945,80,145,50,21,275,7000,0.79,267652016,1,60000000,2001
98,64121,117,241,91,12000,854,697,15269,880,0.5900000000000001,55585389,1,69000000,1998
90,111368,143,394,241,1000,495,416,3148,7000,0.71,81517441,1,50000000,1999
105,73349,261,142,101,1000,394,157,2016,15000,0.72,5776314,4,3200000,2010
122,11453,27,71,91,12000,592,292,13716,7000,0.65,41252428,0,42000000,1996
96,7569,35,65,22,1000,841,794,5282,978,0.52,20257000,2,7000000,1988
97,89351,228,214,63,852,578,525,2480,5000,0.71,104374107,0,105000000,2009
106,212499,173,277,285,8000,3000,105,11264,7000,0.6900000000000001,100468793,2,65000000,2008
109,28483,225,176,187,818,467,204,1813,7000,0.61,214966,0,13000000,2010
111,45602,66,114,79,11000,11000,2000,26088,979,0.61,42877165,0,86000000,1997
103,10220,62,110,24,127,10,10,163,560,0.61,5725,0,8400000,2000
119,361924,350,641,151,20000,16000,2000,40054,7000,0.67,179883016,0,150000000,2009
101,65785,188,160,91,2000,653,577,4286,16000,0.7,55673333,1,80000000,2010
102,2932,64,73,149,409,277,276,1986,121,0.67,1281176,1,312000,1999
110,28618,159,91,118,11000,1000,287,12876,11000,0.6,5773519,2,40000000,2015
109,6276,63,55,36,3000,3000,579,7833,16000,0.6799999999999999,61693523,0,13000000,2016
98,28570,120,160,7,805,766,507,2271,7000,0.55,23838,0,7000000,2013
142,321227,495,1067,464,15000,10000,825,28631,41000,0.67,202853933,0,200000000,2014
112,193962,214,805,123,14000,991,787,16196,5000,0.71,39235088,0,23000000,2000
93,154,29,5,91,399,169,59,660,287,0.6799999999999999,906666,1,500000,2011
93,110614,178,532,45,9000,460,352,10185,7000,0.55,25857987,0,62000000,2005
94,3291,60,63,87,87,70,37,256,400,0.6599999999999999,36830,0,1400000,2004
98,164608,224,383,541,8000,912,897,10938,10000,0.64,35063732,1,32000000,2007
97,591,23,10,4,1000,664,429,3852,5000,0.74,24784,0,1200000,2011
120,2919,16,50,6,22000,670,382,23769,181,0.51,42880,3,24000000,2004
196,381672,220,1694,249,11000,5000,844,17944,7000,0.72,133228348,2,175000000,2004
124,88225,83,227,105,24000,13000,460,38227,7000,0.63,54910560,0,60000000,1997
150,200556,159,611,91,11000,1000,135,12289,15000,0.74,100853835,2,90000000,1997
89,13913,137,120,14,971,479,270,2517,7000,0.4,15818967,0,7000000,2014
99,18355,117,106,60,4000,787,628,6526,3000,0.64,1654367,0,7000000,2006
124,13692,42,55,11000,11000,860,563,12685,877,0.64,10763469,0,15000000,1989
116,21394,115,147,13,203,172,140,773,11000,0.78,1050445,0,22000000,2005
105,56402,225,209,68,635,445,374,2423,17000,0.63,92401,0,2000000,2010
115,4795,13,39,468,605,367,150,1290,452,0.5700000000000001,14587732,3,35000000,1991
115,170155,349,249,346,74,69,26,216,60000,0.8300000000000001,610968,1,3800000,2012
144,105144,546,405,91,378,18,15,427,27000,0.71,16377274,31,32000000,2012
81,63912,161,251,10,925,729,397,2252,912,0.58,135381507,0,150000000,2005
123,99033,93,434,91,1000,898,781,3254,7000,0.72,2122561,6,6000000,1995
117,326494,471,340,212,11000,3000,896,17738,65000,0.8,27296514,0,5000000,2013
107,11476,125,50,234,1000,962,660,3944,7000,0.61,6998324,2,28000000,2015
98,11815,75,117,39,593,517,428,2713,320,0.5599999999999999,22734486,1,17000000,2003
102,146899,191,185,23,2000,2000,651,7009,7000,0.64,64149837,1,20000000,2009
112,258186,330,322,97,17000,920,584,19428,24000,0.71,191616238,2,50000000,2014
89,146019,167,119,35,1000,851,436,3285,7000,0.67,179982968,0,150000000,2008
94,149549,216,348,85,14000,706,443,16225,7000,0.63,50648679,1,45000000,2007
123,8309,63,39,91,11000,597,324,11969,315,0.6,10297897,4,27000000,1998
100,76151,100,333,422,816,577,422,2893,7000,0.71,18488314,0,1200000,2001
101,268581,239,1109,448,482,203,83,956,20000,0.76,96471845,0,17000000,2001
88,48500,141,124,91,4000,3000,982,9913,7000,0.5599999999999999,120136047,2,80000000,2008
117,182899,492,630,294,10000,2000,1000,14161,60000,0.62,58607007,0,100000000,2014
133,383784,100,331,272,10000,898,628,12285,12000,0.8,172825435,3,25000000,1988
105,1015,8,10,29,847,618,76,1668,566,0.39,178739,0,2450000,2011
111,238916,315,328,124,13000,11000,357,24928,32000,0.71,90356857,4,58000000,2010
94,25063,152,177,151,113,64,29,278,7000,0.73,2912363,1,3000000,2005
193,45271,80,170,133,2000,826,820,6341,7000,0.79,21500000,0,27000000,1983
127,26434,92,174,102,2000,1000,1000,6657,7000,0.7,75597042,0,20000000,2002
96,11520,73,105,91,372,206,130,977,625,0.5599999999999999,14208384,2,30000000,2003
91,39764,276,148,91,34000,242,220,34705,17000,0.67,958319,0,21000000,2011
110,299852,316,713,335,11000,11000,988,25763,7000,0.67,134568845,0,75000000,2008
110,10667,82,95,80,826,590,509,2466,260,0.52,14469428,2,26000000,2004
91,84209,167,201,41,567,402,328,2954,7000,0.52,20819129,1,26000000,2009
119,22250,74,123,116,738,428,385,2171,913,0.67,8888143,0,28000000,1999
92,276746,262,264,87,15000,1000,424,16982,19000,0.71,58401464,1,8000000,2010
133,17025,96,290,521,11000,1000,970,16710,295,0.51,31054924,1,64000000,1999
99,26126,158,325,91,1000,573,520,2535,7000,0.5,19294901,0,35000000,2005
99,29463,54,84,91,26000,1000,798,29325,7000,0.65,92191,1,2500000,2001
119,152591,323,414,91,29000,14000,10000,53895,7000,0.73,22877808,0,35000000,2008
96,28109,139,110,3,18000,82,35,18178,7000,0.6,48006503,3,37000000,2008
105,449,14,38,7,2000,783,548,3475,117,0.65,609042,2,1300000,1999
94,132963,103,302,480,1000,490,486,3889,7000,0.65,68525609,5,15600000,2000
106,35312,67,267,48,23000,255,35,23369,7000,0.64,52885587,0,16000000,1999
113,156348,198,380,221,11000,600,503,13446,7000,0.55,100018837,0,90000000,2008
81,13521,159,150,3,220,40,7,276,7000,0.42,22757819,0,100000,2015
72,31371,59,166,5,659,628,435,2646,7000,0.5700000000000001,28501605,0,13000000,1990
108,12993,50,107,19,973,954,505,3344,476,0.4900000000000001,19693891,2,34000000,2001
96,5228,66,38,3,2000,368,305,2802,7000,0.5700000000000001,162,5,9000000,2014
103,7833,100,63,38,745,591,316,1721,215,0.5700000000000001,1530535,3,9000000,2005
119,36372,220,491,91,908,764,593,3226,3000,0.4900000000000001,33386128,0,15000000,2009
125,9649,119,226,34,427,66,65,729,1000,0.6599999999999999,13337299,7,20000000,2004
145,399651,252,1331,14000,10000,798,533,12546,7000,0.77,132014112,0,102000000,2002
89,4288,21,21,23,1000,937,899,5535,517,0.54,8119205,3,28000000,1997
103,56605,180,89,44,637,256,190,1342,23000,0.73,17474107,3,7000000,2015
104,30836,138,137,91,14000,1000,329,15860,7000,0.5900000000000001,108229,1,4500000,2009
104,23986,121,201,91,754,567,517,2442,7000,0.71,31899000,0,6500000,1980
98,7143,71,52,89,88,74,3,173,865,0.75,2938208,1,225000,1990
94,29392,40,91,7,235,46,17,303,7000,0.6599999999999999,81525,1,15300000,2001
86,37495,272,230,59,694,324,104,1249,37000,0.61,703002,4,3000000,2011
124,198066,147,426,47,40000,1000,877,43453,13000,0.76,52937130,1,30000000,2001
118,892,2,21,76,902,488,249,2079,106,0.52,800000,0,14000000,1981
140,187170,417,376,310,33000,748,619,34413,47000,0.73,21383298,3,15000000,2012
154,326180,428,899,91,894,829,581,2593,46000,0.63,352358779,2,195000000,2011
94,76828,251,314,24,581,438,434,2371,24000,0.58,104007828,0,5000000,2011
127,212085,228,492,905,15000,588,271,16034,15000,0.77,38345403,8,70000000,2007
90,6246,75,76,234,552,61,15,642,451,0.75,241816,0,42000,2000
182,637246,645,1367,91,5000,972,773,9152,166000,0.79,303001229,1,180000000,2012
97,17461,121,78,3,24000,827,631,25792,7000,0.5599999999999999,16699684,1,8000000,2009
115,38202,222,135,13,20000,17000,642,38963,41000,0.5700000000000001,66009973,3,14800000,2015
101,149285,256,668,91,40000,852,574,42918,10000,0.75,26505000,1,1800000,1984
105,19655,211,280,500,11000,912,718,12946,683,0.6799999999999999,20338609,8,10000000,2006
95,82819,142,263,70,970,834,512,2876,7000,0.67,48291624,1,58000000,2005
112,23334,141,87,105,18000,6000,748,25269,7000,0.62,317125,0,16000000,2013
122,348007,350,1535,308,17000,12000,10000,44060,19000,0.52,191449475,1,37000000,2008
115,28429,224,110,180,1000,535,87,1686,7000,0.58,10640645,0,40000000,2015
120,281842,215,515,14000,861,725,548,2811,34000,0.79,434949459,0,10500000,1982
86,76407,203,335,385,266,209,100,673,7000,0.7,14564027,0,1000000,1987
111,48559,175,145,81,3000,571,81,3784,7000,0.6,33631221,1,25000000,2014
90,24038,56,123,119,869,779,636,3007,411,0.46,15549702,2,14000000,2003
107,9051,97,68,24,10000,566,85,10691,7000,0.5700000000000001,26284475,13,17000000,2015
120,95367,279,260,508,21000,11000,1000,36062,33000,0.6900000000000001,58700247,1,38000000,2011
133,313797,217,546,91,7000,966,218,8341,7000,0.71,109243478,1,26000000,2005
94,83097,258,134,132,26000,828,317,27759,12000,0.65,17120019,2,30000000,2012
99,44891,156,202,212,576,358,182,1520,12000,0.42,18821279,0,70000000,2014
139,341058,459,713,168,14000,5000,1000,22226,49000,0.67,150832203,2,85000000,2014
103,20201,101,180,643,24000,1000,586,26938,7000,0.55,37752931,2,40000000,2000
96,11768,84,148,22,8000,2000,324,11078,492,0.5599999999999999,15427192,0,16000000,2000
101,9845,31,77,154,1000,816,497,3174,613,0.61,53146000,1,20000000,1996
100,198701,226,1138,545,14000,2000,766,17902,7000,0.67,39532308,0,33000000,2002
152,292022,200,1103,91,2000,820,557,4270,10000,0.77,108638745,0,92000000,2001
86,16349,124,103,84,680,46,34,763,869,0.6799999999999999,992238,0,1700000,2004
111,96129,122,488,72,19000,12000,722,34106,5000,0.74,6200756,0,7000000,2001
102,2705,68,38,212,10000,633,195,11083,314,0.5900000000000001,354704,0,1300000,1987
90,23606,60,304,7,525,281,251,1445,7000,0.21,4922166,2,12000000,2003
101,321283,265,1848,91,19000,13000,11,32015,17000,0.78,44566004,0,4000000,2003
103,16747,108,349,57,541,451,132,1228,1000,0.54,22160085,0,10600000,2002
123,79264,252,277,91,11000,935,923,13321,13000,0.7,94125426,2,40000000,2009
106,70838,382,208,763,8000,886,809,11454,18000,0.5599999999999999,64933670,1,85000000,2012
136,496749,576,742,94,19000,11000,2000,36188,55000,0.78,259746958,1,170000000,2014
220,11388,85,183,91,13000,861,820,15006,652,0.58,15527125,2,57000000,2000
97,39508,28,96,117,851,582,556,3036,7000,0.75,27900000,2,3500000,1993
98,67223,154,126,189,49000,3000,1000,53587,11000,0.62,113733726,7,127000000,2014
125,178731,68,261,438,18000,15000,372,33865,7000,0.77,77324422,2,26000000,1993
95,30394,147,103,98,405,358,78,1070,7000,0.58,37101011,1,40000000,2012
136,1217752,313,3646,91,18000,145,99,18563,25000,0.8699999999999999,171383253,3,63000000,1999
151,873649,352,2054,17000,29000,13000,1000,45648,29000,0.85,132373442,0,90000000,2006
114,137854,150,560,737,2000,490,393,3743,3000,0.71,60652036,1,48000000,1999
100,80870,226,315,124,2000,850,534,3889,7000,0.52,40168080,0,26000000,2010
92,9509,59,53,89,729,706,355,2848,11000,0.35,11675178,4,5000000,2016
103,5931,88,58,365,907,365,49,1411,7000,0.62,23000,0,500000,2006
82,48225,40,164,33,744,503,475,2400,7000,0.67,17278980,0,8000000,1998
110,5917,76,50,534,865,534,511,2972,177,0.53,5881504,2,39000000,2004
99,91093,120,353,59,770,263,145,1195,7000,0.7,101217900,2,70000000,1998
131,69676,124,131,911,5000,234,232,5954,31000,0.78,85433,2,13500000,2013
101,85589,256,144,6000,6,3,2,13,7000,0.77,15081783,0,34000000,2008
114,87331,148,364,59,49000,702,403,50927,18000,0.75,31655091,0,30000000,2007
103,328159,193,467,77,1000,939,835,5437,3000,0.76,176387405,0,59000000,2002
123,81026,82,194,12000,18000,10000,665,30132,7000,0.73,91400000,0,53000000,1995
98,27492,55,84,41,723,706,525,3939,7000,0.61,57176582,1,9500000,2000
101,30474,155,172,13,280,11,6,308,7000,0.75,6517198,0,3000000,2004
109,74476,148,184,415,673,489,228,1775,15000,0.74,49185998,2,30000000,2009
109,2794,39,78,9,767,380,280,2187,7000,0.73,3050934,1,1800000,2000
99,26390,76,176,272,1000,87,62,1189,713,0.48,12181484,1,40000000,2004
105,7470,11,35,6,723,422,371,2368,7000,0.55,8508843,1,18000000,1989
93,49680,43,117,12,18000,769,636,20188,7000,0.62,38037513,2,20000000,1991
129,89972,48,126,81,970,854,164,2551,7000,0.61,121945720,0,25000000,1992
95,109855,251,888,91,11000,876,98,11994,7000,0.73,17791031,0,25000000,2002
95,3624,65,27,49,702,616,261,2007,313,0.62,2955039,1,9000000,2007
94,3174,47,19,258,721,463,424,2453,376,0.51,11508423,2,23000000,2008
128,44816,148,259,91,955,869,754,5404,7000,0.64,37036404,3,30000000,2000
110,300542,154,378,91,10000,1000,898,12760,7000,0.71,180965237,0,80000000,1996
68,4180,45,32,91,304,286,253,861,264,0.64,18081626,0,20000000,2005
145,76842,72,173,91,10000,854,560,12098,4000,0.72,70001698,0,14000000,1989
133,137722,172,638,2000,40000,903,541,42344,7000,0.67,18653746,1,38000000,1999
121,190786,144,539,541,920,710,680,2880,7000,0.54,184031112,4,100000000,1995
88,3914,53,47,12,327,281,249,1509,153,0.5599999999999999,13019253,4,23000000,2000
113,172080,223,1017,252,539,151,90,813,7000,0.72,170684505,0,45000000,2002
86,9682,77,38,6,1000,857,843,5393,7000,0.48,10134754,0,30000000,2011
86,12197,144,150,378,957,925,783,3535,650,0.63,5542025,0,12000000,2006
