color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
Color,82,171,91,638,2000,54222000,131217,4074,0,380,English,USA,PG-13,69500000,1989,650,0.76,7000
Color,84,87,10,349,13000,53715611,92106,14574,1,171,English,USA,R,63000000,1988,1000,0.57,2000
Color,100,100,532,711,4000,9801782,39331,6046,0,481,English,USA,R,10000000,1998,796,0.63,7000
Color,310,99,473,502,14000,83640426,152826,16184,0,253,English,USA,PG-13,150000000,2012,897,0.58,19000
Color,81,100,24,851,15000,55461307,4654,18786,9,46,English,USA,R,20000000,2016,1000,0.67,18000
Color,313,99,119,174,600,59617068,213863,1375,0,310,English,USA,R,65000000,2012,346,0.64,59000
Color,40,91,909,42,909,6706368,22800,1048,0,133,English,USA,R,160000,1989,91,0.75,667
Color,138,87,28,217,426,30000000,43485,1472,0,327,English,USA,R,2200000,1985,359,0.54,7000
Color,326,133,131,733,8000,124868837,249688,10565,0,548,English,USA,PG-13,12000000,2014,1000,0.78,93000
Color,211,98,70,591,1000,53302314,181058,3345,1,674,English,USA,R,23000000,2000,847,0.67,7000
Color,69,94,906,528,2000,36985501,11212,3917,0,94,English,USA,PG,26000000,2002,587,0.52,874
Color,90,103,45,107,489,668171,8215,949,0,132,Mandarin,China,PG-13,60000000,2005,181,0.56,445
Color,259,119,91,639,13000,24006726,139535,15757,8,632,English,USA,R,50000000,2004,1000,0.73,7000
Color,270,101,36,27,7000,59889948,355810,7227,1,889,English,USA,R,8000000,2006,150,0.79,15000
Color,91,104,10,93,715,1056102,18792,1315,0,153,English,USA,R,5000000,2003,436,0.66,1000
Color,173,108,191,336,597,19067631,37714,1981,1,204,English,USA,PG-13,2000000,2007,541,0.71,7000
Color,160,92,13,17,42,21300000,22521,170,0,342,English,USA,R,2200000,1985,27,0.47,1000
Color,12,88,91,3,268,58936,91,318,0,4,English,USA,R,1200000,2001,44,0.61,27
Color,248,129,608,386,1000,3205244,23629,2265,0,141,English,UK,PG-13,10000000,2010,579,0.73,7000
Color,279,92,394,565,13000,9483821,39247,25418,3,131,English,USA,R,55000000,2012,11000,0.57,10000
Color,51,95,213,92,225,94900000,35172,791,0,128,English,USA,R,4000000,1983,174,0.61,7000
Color,151,110,17,418,11000,56154094,44723,21852,0,130,English,UK,PG-13,20000000,2016,10000,0.76,51000
Color,32,91,10,574,890,13571817,5312,3104,3,40,English,USA,PG-13,15600000,2002,578,0.45,939
Color,36,123,6,85,541,13391174,5796,908,0,177,English,USA,PG,20000000,2006,249,0.63,7000
Color,264,112,357,595,5000,102176165,117927,9131,2,501,English,USA,PG-13,145000000,2008,3000,0.52,7000
Color,1,34,19,362,882,333658,97,1967,0,2,English,USA,R,34000,1990,577,0.71,16
Color,133,95,91,643,934,89808372,46417,3500,2,297,English,USA,PG-13,45000000,2003,655,0.46,660
Color,146,97,20,442,21000,3950294,56654,22577,5,124,English,USA,R,12000000,2007,569,0.7,7000
Color,52,164,767,162,358,26400000,12980,1334,0,89,English,UK,PG,16000000,1984,223,0.74,845
Color,9,100,91,51,250,902835,1489,454,2,40,English,USA,R,250000,2001,89,0.67,133
Color,43,88,91,939,3000,16988996,3875,8189,1,75,English,USA,G,35000000,2002,968,0.4,422
Color,169,115,56,19000,20000,26814957,84357,77823,3,252,English,UK,PG-13,35000000,2008,19000,0.67,7000
Color,62,121,272,227,49000,123922370,98348,50141,1,131,English,USA,R,13000000,1987,263,0.73,7000
Color,141,97,6,415,22000,107225164,27130,24350,0,126,English,USA,PG,73000000,2016,1000,0.63,14000
Color,136,99,23,471,1000,4681503,29058,2478,1,238,English,USA,R,9000000,2002,710,0.7,838
Color,100,91,67,597,2000,94497271,17829,4729,1,99,English,USA,PG,20000000,2008,641,0.37,7000
Color,39,98,13,600,3000,296665,12675,5185,1,158,English,USA,R,5000000,2003,971,0.63,7000
Color,15,110,278,179,3000,4357000,5176,3864,3,30,English,USA,PG,30000000,1996,359,0.53,350
Color,124,88,12,931,49000,49474048,31191,53370,2,120,English,USA,PG,35000000,2009,1000,0.54,7000
Color,451,106,188,718,10000,179020854,268154,12572,1,341,English,USA,PG-13,225000000,2012,816,0.68,40000
Color,245,108,425,766,20000,70625986,168717,22739,1,178,English,USA,R,25000000,2011,962,0.62,24000
Black and White,175,140,378,599,12000,120147445,57661,13808,0,455,English,USA,PG-13,87000000,2003,947,0.73,7000
Color,16,104,28,582,962,12514138,2801,3871,0,28,English,USA,R,10000000,1997,826,0.74,1000
Color,135,101,96,442,12000,24185781,30339,13811,1,268,English,USA,PG-13,31000000,2001,495,0.69,7000
Color,138,91,26,638,3000,37300107,29147,5349,1,115,English,USA,PG-13,16000000,2011,1000,0.48,7000
Color,111,118,91,690,1000,87666629,283480,3986,0,263,English,USA,PG,40000000,1990,869,0.74,7000
Color,52,96,68,1000,3000,21564616,7098,8097,9,41,English,USA,PG-13,8500000,2013,1000,0.5,7000
Color,88,94,42,517,975,49002815,15665,3153,2,35,English,USA,PG,22000000,2012,569,0.64,7000
Color,67,99,32,521,773,81150692,20219,2916,1,100,English,Canada,PG,35000000,2002,664,0.51,7000
Color,10,114,503,697,2000,4651977,10410,4334,3,71,English,USA,PG-13,35000000,1992,864,0.69,892
Color,233,216,17000,1000,29000,77679638,314033,47657,3,1166,English,USA,R,100000000,2002,14000,0.75,7000
Color,143,90,10,11000,22000,160762022,132415,63165,0,288,English,USA,PG,75000000,2004,17000,0.6,7000
Color,186,116,91,471,11000,183405771,402645,13028,4,845,English,USA,PG-13,85000000,2001,1000,0.78,7000
Color,151,104,532,557,12000,47592825,82731,16930,1,255,English,USA,PG-13,85000000,2003,3000,0.67,7000
Color,140,139,3000,236,3000,74205,18646,4211,1,81,English,Denmark,R,14200000,2005,769,0.74,1000
Color,163,113,13,594,5000,1094798,11158,7692,6,73,English,UK,R,7200000,2010,629,0.72,7000
Color,58,95,548,360,389,40066497,23671,1792,0,247,English,USA,PG-13,8000000,2004,363,0.35,7000
Color,393,123,2000,471,26000,26903709,312629,37206,0,475,English,UK,R,38000000,2013,10000,0.81,83000
Color,96,293,249,18,362,11433134,168203,469,0,426,German,West Germany,R,14000000,1981,21,0.84,11000
Color,79,129,91,359,844,54000000,26310,2330,0,154,English,USA,R,16000000,1982,617,0.78,7000
Color,203,102,77,120,14000,107515297,85833,14552,2,113,English,USA,PG,100000000,2013,151,0.67,17000
Color,280,103,91,346,1000,131564731,118951,2857,0,1382,English,USA,PG,150000000,2010,756,0.42,18000
Color,145,128,278,343,18000,124590960,91092,22679,1,402,English,USA,PG-13,80000000,2003,4000,0.67,7000
Color,147,113,91,781,13000,12006514,114070,15765,5,500,English,USA,R,250000,1997,1000,0.73,7000
Color,100,99,67,330,826,117559438,66941,1790,1,148,English,USA,PG-13,30000000,2000,436,0.51,1000
Color,128,94,11000,975,11000,17071230,31169,23283,0,192,English,USA,PG,18000000,2000,11000,0.67,812
Color,265,108,192,580,1000,41777564,129719,4500,0,855,English,USA,R,15000000,2006,1000,0.64,7000
Color,549,115,729,552,8000,82624961,205284,9578,0,439,English,USA,R,20000000,2011,727,0.73,22000
Color,341,106,1000,98,816,9190525,102125,1120,1,324,English,USA,R,7000000,2009,105,0.7,10000
Black and White,174,97,91,657,1000,24138847,114797,2990,3,472,English,USA,R,5000000,2006,898,0.74,7000
Color,32,99,5,535,1000,13829734,16194,2960,0,79,English,Canada,PG-13,26000000,1994,691,0.43,319
Color,43,93,91,429,20,100240,1220,28,0,11,English,Denmark,G,1000000,2014,8,0.68,7000
Color,310,124,14000,979,22000,133382309,256695,34817,0,871,English,USA,PG-13,150000000,2006,10000,0.69,7000
Color,37,109,44,458,1000,27362712,5971,3199,1,60,English,USA,PG-13,8000000,2002,886,0.65,7000
Color,46,85,49,401,719,4356743,3662,2446,2,79,English,USA,PG,16000000,2001,405,0.41,7000
Color,239,194,91,195,14000,47396698,217373,19600,1,942,English,USA,R,130000000,2005,5000,0.72,7000
Color,38,85,91,503,1000,39880476,12218,2908,0,33,English,USA,PG,25000000,2002,535,0.52,187
Color,147,99,88,328,11000,120776832,266103,12952,2,456,English,USA,PG-13,75000000,2004,427,0.68,11000
Color,73,90,176,825,931,16647384,8398,4431,1,56,English,USA,PG,26000000,2006,839,0.51,498
Color,145,103,11000,636,22000,106694016,123940,24333,2,337,English,USA,R,30000000,1999,979,0.67,7000
Color,73,93,4,394,875,100675,5695,2305,0,23,English,USA,PG-13,3000000,2010,412,0.64,7000
Color,314,150,91,748,23000,65007045,128682,26490,0,657,English,UK,PG-13,140000000,2014,893,0.61,51000
Color,117,97,420,455,4000,28328132,38298,9814,2,147,English,USA,PG-13,58000000,2004,3000,0.63,782
Black and White,41,128,545,251,15000,107458785,71754,16751,3,166,English,USA,PG,40000000,1992,923,0.72,7000
Color,222,111,295,531,3000,14337579,156929,4696,1,624,English,Australia,R,27000000,1998,882,0.77,14000
Color,231,98,124,354,931,89706988,126746,2287,1,600,English,USA,PG-13,55000000,2005,507,0.62,7000
Color,60,103,35,482,548,1420578,4894,2389,0,122,English,USA,PG-13,1900000,2003,495,0.64,298
Color,98,85,91,82,11000,26288320,36144,11301,0,91,English,USA,PG,60000000,2003,102,0.67,880
Color,80,91,21,542,2000,100117603,102933,4842,0,230,English,USA,G,100000000,1996,700,0.69,7000
Color,437,133,91,531,13000,109712885,146708,15106,1,362,English,USA,PG-13,35000000,2015,597,0.77,70000
Color,289,95,4,80,788,14291570,82082,1414,2,236,English,France,PG-13,20000000,2012,447,0.61,10000
Color,84,123,98,579,2000,36581633,52533,3994,1,235,English,Germany,PG-13,21000000,2007,826,0.75,10000
Color,72,127,65,345,788,14946229,2581,2104,1,29,English,UK,R,25000000,2016,423,0.73,7000
Color,41,78,91,786,971,76501438,8146,4527,0,49,English,Germany,G,30000000,2000,844,0.61,181
Color,345,120,91,160,3000,75754670,208422,3632,0,342,English,USA,PG-13,85000000,2008,169,0.7,3000
Color,158,108,50,494,14000,16930884,65628,16722,1,262,English,USA,R,30000000,2007,975,0.59,7000
Color,663,93,188,168,2000,12784397,70336,2658,0,269,English,USA,PG-13,1800000,2012,458,0.73,31000
Color,104,97,32,692,14000,8378141,18966,16502,5,141,English,UK,PG,15000000,2002,1000,0.69,7000
Color,377,162,21000,495,21000,33048353,301279,36928,0,589,English,USA,R,65000000,2007,15000,0.77,12000
Color,60,114,160,271,1000,18252684,18366,1816,2,219,English,USA,PG,30000000,1998,367,0.69,7000
Color,213,97,41,619,11000,23527955,74691,12841,1,165,English,USA,PG-13,25000000,2010,673,0.64,7000
Color,479,118,91,520,14000,138795342,503631,15732,0,636,English,UK,R,15000000,2010,1000,0.8,64000
Color,116,98,20,872,5000,36833473,53126,7945,1,254,English,France,R,25000000,2001,888,0.66,7000
Color,111,100,9,363,599,15500000,51996,2389,0,302,English,Germany,R,16000000,1999,380,0.7,7000
Black and White,107,100,90,65,168,1134049,5475,408,0,44,English,UK,PG,2000000,2007,142,0.81,7000
Color,29,81,25,654,931,6982680,6965,3848,0,69,English,USA,PG-13,10000000,2000,744,0.57,262
Color,148,116,120,664,12000,78900000,91414,16539,2,359,English,USA,PG,11000000,1982,980,0.77,7000
Color,93,124,75,258,294,41256277,46451,1289,2,156,English,USA,R,50000000,1997,273,0.59,7000
Color,405,109,91,48,140,8114507,95362,328,1,270,English,USA,R,3000000,2013,63,0.79,62000
Color,78,106,33,3,341,304124,2720,358,0,37,Spanish,Argentina,R,1400000,2004,5,0.67,57
Color,150,96,83,926,26000,13630226,112516,30541,0,223,English,USA,R,20000000,2009,968,0.62,7000
Color,410,116,737,141,23000,93571803,275869,23811,2,389,English,USA,R,25000000,2010,238,0.79,36000
Color,118,116,453,2000,24000,3335839,54657,50313,2,222,English,USA,R,2000000,2005,23000,0.7,7000
Color,119,107,34,1000,23000,57744720,46961,31529,5,132,English,USA,PG-13,20000000,2010,4000,0.62,7000
Color,212,90,80,21,145,267652016,467113,275,1,945,English,USA,PG,60000000,2001,50,0.79,7000
Color,117,98,91,697,12000,55585389,64121,15269,1,241,English,USA,R,69000000,1998,854,0.59,880
Color,143,90,241,416,1000,81517441,111368,3148,1,394,English,USA,R,50000000,1999,495,0.71,7000
Color,261,105,101,157,1000,5776314,73349,2016,4,142,English,USA,R,3200000,2010,394,0.72,15000
Color,27,122,91,292,12000,41252428,11453,13716,0,71,English,USA,PG-13,42000000,1996,592,0.65,7000
Color,35,96,22,794,1000,20257000,7569,5282,2,65,English,USA,R,7000000,1988,841,0.52,978
Color,228,97,63,525,852,104374107,89351,2480,0,214,English,USA,G,105000000,2009,578,0.71,5000
Color,173,106,285,105,8000,100468793,212499,11264,2,277,English,USA,R,65000000,2008,3000,0.69,7000
Color,225,109,187,204,818,214966,28483,1813,0,176,English,USA,R,13000000,2010,467,0.61,7000
Color,66,111,79,2000,11000,42877165,45602,26088,0,114,English,USA,R,86000000,1997,11000,0.61,979
Color,62,103,24,10,127,5725,10220,163,0,110,German,Germany,R,8400000,2000,10,0.61,560
Color,350,119,151,2000,20000,179883016,361924,40054,0,641,English,USA,PG-13,150000000,2009,16000,0.67,7000
Color,188,101,91,577,2000,55673333,65785,4286,1,160,English,USA,PG,80000000,2010,653,0.7,16000
Color,64,102,149,276,409,1281176,2932,1986,1,73,English,USA,PG-13,312000,1999,277,0.67,121
Color,159,110,118,287,11000,5773519,28618,12876,2,91,English,USA,PG-13,40000000,2015,1000,0.6,11000
Color,63,109,36,579,3000,61693523,6276,7833,0,55,English,USA,PG,13000000,2016,3000,0.68,16000
Color,120,98,7,507,805,23838,28570,2271,0,160,English,UK,R,7000000,2013,766,0.55,7000
Color,495,142,464,825,15000,202853933,321227,28631,0,1067,English,USA,PG-13,200000000,2014,10000,0.67,41000
Color,214,112,123,787,14000,39235088,193962,16196,0,805,English,USA,R,23000000,2000,991,0.71,5000
Color,29,93,91,59,399,906666,154,660,1,5,English,USA,R,500000,2011,169,0.68,287
Color,178,93,45,352,9000,25857987,110614,10185,0,532,English,USA,PG-13,62000000,2005,460,0.55,7000
Color,60,94,87,37,87,36830,3291,256,0,63,English,UK,PG-13,1400000,2004,70,0.66,400
Color,224,98,541,897,8000,35063732,164608,10938,1,383,English,USA,R,32000000,2007,912,0.64,10000
Color,23,97,4,429,1000,24784,591,3852,0,10,English,Canada,R,1200000,2011,664,0.74,5000
Color,16,120,6,382,22000,42880,2919,23769,3,50,English,UK,PG,24000000,2004,670,0.51,181
Color,220,196,249,844,11000,133228348,381672,17944,2,1694,English,USA,R,175000000,2004,5000,0.72,7000
Color,83,124,105,460,24000,54910560,88225,38227,0,227,English,USA,R,60000000,1997,13000,0.63,7000
Color,159,150,91,135,11000,100853835,200556,12289,2,611,English,USA,PG,90000000,1997,1000,0.74,15000
Color,137,89,14,270,971,15818967,13913,2517,0,120,English,USA,R,7000000,2014,479,0.4,7000
Color,117,99,60,628,4000,1654367,18355,6526,0,106,English,USA,R,7000000,2006,787,0.64,3000
Color,42,124,11000,563,11000,10763469,13692,12685,0,55,English,USA,PG,15000000,1989,860,0.64,877
Color,115,116,13,140,203,1050445,21394,773,0,147,French,France,PG-13,22000000,2005,172,0.78,11000
Color,225,105,68,374,635,92401,56402,2423,0,209,English,USA,R,2000000,2010,445,0.63,17000
Color,13,115,468,150,605,14587732,4795,1290,3,39,English,USA,PG-13,35000000,1991,367,0.57,452
Color,349,115,346,26,74,610968,170155,216,1,249,Danish,Denmark,R,3800000,2012,69,0.83,60000
Color,546,144,91,15,378,16377274,105144,427,31,405,English,USA,R,32000000,2012,18,0.71,27000
Color,161,81,10,397,925,135381507,63912,2252,0,251,English,USA,G,150000000,2005,729,0.58,912
Color,93,123,91,781,1000,2122561,99033,3254,6,434,English,USA,R,6000000,1995,898,0.72,7000
Color,471,117,212,896,11000,27296514,326494,17738,0,340,English,USA,R,5000000,2013,3000,0.8,65000
Color,125,107,234,660,1000,6998324,11476,3944,2,50,English,USA,R,28000000,2015,962,0.61,7000
Color,75,98,39,428,593,22734486,11815,2713,1,117,English,USA,PG-13,17000000,2003,517,0.56,320
Color,191,102,23,651,2000,64149837,146899,7009,1,185,English,USA,PG-13,20000000,2009,2000,0.64,7000
Color,330,112,97,584,17000,191616238,258186,19428,2,322,English,USA,R,50000000,2014,920,0.71,24000
Color,167,89,35,436,1000,179982968,146019,3285,0,119,English,USA,PG,150000000,2008,851,0.67,7000
Color,216,94,85,443,14000,50648679,149549,16225,1,348,English,France,R,45000000,2007,706,0.63,7000
Color,63,123,91,324,11000,10297897,8309,11969,4,39,English,USA,PG-13,27000000,1998,597,0.6,315
Color,100,100,422,422,816,18488314,76151,2893,0,333,English,USA,R,1200000,2001,577,0.71,7000
Color,239,101,448,83,482,96471845,268581,956,0,1109,English,USA,PG-13,17000000,2001,203,0.76,20000
Color,141,88,91,982,4000,120136047,48500,9913,2,124,English,Germany,PG-13,80000000,2008,3000,0.56,7000
Color,492,117,294,1000,10000,58607007,182899,14161,0,630,English,USA,PG-13,100000000,2014,2000,0.62,60000
Color,100,133,272,628,10000,172825435,383784,12285,3,331,English,USA,R,25000000,1988,898,0.8,12000
Color,8,105,29,76,847,178739,1015,1668,0,10,English,USA,PG-13,2450000,2011,618,0.39,566
Color,315,111,124,357,13000,90356857,238916,24928,4,328,English,USA,PG-13,58000000,2010,11000,0.71,32000
Color,152,94,151,29,113,2912363,25063,278,1,177,Zulu,UK,R,3000000,2005,64,0.73,7000
Color,80,193,133,820,2000,21500000,45271,6341,0,170,English,USA,PG,27000000,1983,826,0.79,7000
Color,92,127,102,1000,2000,75597042,26434,6657,0,174,English,USA,G,20000000,2002,1000,0.7,7000
Color,73,96,91,130,372,14208384,11520,977,2,105,English,USA,PG-13,30000000,2003,206,0.56,625
Color,276,91,91,220,34000,958319,39764,34705,0,148,English,USA,PG-13,21000000,2011,242,0.67,17000
Color,316,110,335,988,11000,134568845,299852,25763,0,713,English,USA,R,75000000,2008,11000,0.67,7000
Color,82,110,80,509,826,14469428,10667,2466,2,95,English,USA,PG-13,26000000,2004,590,0.52,260
Color,167,91,41,328,567,20819129,84209,2954,1,201,English,USA,PG,26000000,2009,402,0.52,7000
Color,74,119,116,385,738,8888143,22250,2171,0,123,English,Canada,R,28000000,1999,428,0.67,913
Color,262,92,87,424,15000,58401464,276746,16982,1,264,English,USA,PG-13,8000000,2010,1000,0.71,19000
Color,96,133,521,970,11000,31054924,17025,16710,1,290,English,USA,R,64000000,1999,1000,0.51,295
Color,158,99,91,520,1000,19294901,26126,2535,0,325,English,USA,PG-13,35000000,2005,573,0.5,7000
Color,54,99,91,798,26000,92191,29463,29325,1,84,English,UK,R,2500000,2001,1000,0.65,7000
Color,323,119,91,10000,29000,22877808,152591,53895,0,414,English,USA,R,35000000,2008,14000,0.73,7000
Color,139,96,3,35,18000,48006503,28109,18178,3,110,English,USA,PG,37000000,2008,82,0.6,7000
Color,14,105,7,548,2000,609042,449,3475,2,38,English,USA,PG,1300000,1999,783,0.65,117
Color,103,94,480,486,1000,68525609,132963,3889,5,302,English,USA,R,15600000,2000,490,0.65,7000
Color,67,106,48,35,23000,52885587,35312,23369,0,267,English,USA,R,16000000,1999,255,0.64,7000
Color,198,113,221,503,11000,100018837,156348,13446,0,380,English,USA,PG-13,90000000,2008,600,0.55,7000
Color,159,81,3,7,220,22757819,13521,276,0,150,English,USA,R,100000,2015,40,0.42,7000
Color,59,72,5,435,659,28501605,31371,2646,0,166,English,USA,R,13000000,1990,628,0.57,7000
Color,50,108,19,505,973,19693891,12993,3344,2,107,English,USA,PG-13,34000000,2001,954,0.49,476
Color,66,96,3,305,2000,162,5228,2802,5,38,English,Thailand,R,9000000,2014,368,0.57,7000
Color,100,103,38,316,745,1530535,7833,1721,3,63,English,USA,R,9000000,2005,591,0.57,215
Color,220,119,91,593,908,33386128,36372,3226,0,491,English,USA,R,15000000,2009,764,0.49,3000
Black and White,119,125,34,65,427,13337299,9649,729,7,226,English,USA,PG-13,20000000,2004,66,0.66,1000
Color,252,145,14000,533,10000,132014112,399651,12546,0,1331,English,USA,PG-13,102000000,2002,798,0.77,7000
Color,21,89,23,899,1000,8119205,4288,5535,3,21,English,USA,PG,28000000,1997,937,0.54,517
Color,180,103,44,190,637,17474107,56605,1342,3,89,English,USA,R,7000000,2015,256,0.73,23000
Color,138,104,91,329,14000,108229,30836,15860,1,137,English,USA,R,4500000,2009,1000,0.59,7000
Color,121,104,91,517,754,31899000,23986,2442,0,201,English,USA,NC-17,6500000,1980,567,0.71,7000
Color,71,98,89,3,88,2938208,7143,173,1,52,English,USA,PG-13,225000,1990,74,0.75,865
Color,40,94,7,17,235,81525,29392,303,1,91,French,France,R,15300000,2001,46,0.66,7000
Color,272,86,59,104,694,703002,37495,1249,4,230,English,Canada,R,3000000,2011,324,0.61,37000
Color,147,124,47,877,40000,52937130,198066,43453,1,426,English,USA,R,30000000,2001,1000,0.76,13000
